PWSID,PWSName,Size,FacilityID,FacilityName,FacilityWaterType,SamplePointID,SamplePointName,SamplePointType,AssociatedFacilityID,AssociatedSamplePointID,CollectionDate,SampleID,Contaminant,MRL,Units,MethodID,AnalyticalResultsSign,AnalyticalResultValue,SampleEventCode,MonitoringRequirement,Region,State,UCMR1SampleType
OR4100744,"KEIZER, CITY OF",L,00005,Well #5 (Cherry Avenue),GW,00005,Entry Point to Dist. System,EP,,,12/30/2024,380-128199-2,NMeFOSAA,0.006,µg/L,EPA 537.1,<,,SE2,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00005,Well #5 (Cherry Avenue),GW,00005,Entry Point to Dist. System,EP,,,12/30/2024,380-128199-2,PFTrDA,0.007,µg/L,EPA 537.1,<,,SE2,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00006,Well #8 (Delta),GW,00006,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-04,PFHpA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00006,Well #8 (Delta),GW,00006,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-04,PFDA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00006,Well #8 (Delta),GW,00006,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-04,9Cl-PF3ONS,0.002,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00006,Well #8 (Delta),GW,00006,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-04,PFDoA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00006,Well #8 (Delta),GW,00006,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-04,PFHxA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00006,Well #8 (Delta),GW,00006,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-04,11Cl-PF3OUdS,0.005,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00006,Well #8 (Delta),GW,00006,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-04,PFOA,0.004,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00006,Well #8 (Delta),GW,00006,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-04,PFOS,0.004,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00006,Well #8 (Delta),GW,00006,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-04,PFNA,0.004,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00006,Well #8 (Delta),GW,00006,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-04,PFHxS,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00006,Well #8 (Delta),GW,00006,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-04,NFDHA,0.02,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00006,Well #8 (Delta),GW,00006,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-04,PFUnA,0.002,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00006,Well #8 (Delta),GW,00006,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-04,PFBS,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00006,Well #8 (Delta),GW,00006,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-04,PFPeA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00006,Well #8 (Delta),GW,00006,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-04,PFEESA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00006,Well #8 (Delta),GW,00006,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-04,PFMPA,0.004,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00006,Well #8 (Delta),GW,00006,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-04,PFPeS,0.004,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00006,Well #8 (Delta),GW,00006,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-04,8:2 FTS,0.005,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00006,Well #8 (Delta),GW,00006,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-04,PFHpS,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00006,Well #8 (Delta),GW,00006,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-04,4:2 FTS,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00006,Well #8 (Delta),GW,00006,Entry Point to Dist. System,EP,,,6/18/2024,AEE0043-07,NEtFOSAA,0.005,µg/L,EPA 537.1,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00006,Well #8 (Delta),GW,00006,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-04,PFBA,0.005,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00006,Well #8 (Delta),GW,00006,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-04,HFPO-DA,0.005,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00006,Well #8 (Delta),GW,00006,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-04,ADONA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00006,Well #8 (Delta),GW,00006,Entry Point to Dist. System,EP,,,6/18/2024,AEE0043-07,PFTA,0.008,µg/L,EPA 537.1,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00006,Well #8 (Delta),GW,00006,Entry Point to Dist. System,EP,,,6/18/2024,AEE0043-07,PFTrDA,0.007,µg/L,EPA 537.1,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00006,Well #8 (Delta),GW,00006,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-04,6:2 FTS,0.005,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00006,Well #8 (Delta),GW,00006,Entry Point to Dist. System,EP,,,6/18/2024,AEE0043-07,NMeFOSAA,0.006,µg/L,EPA 537.1,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00006,Well #8 (Delta),GW,00006,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-04,PFMBA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00006,Well #8 (Delta),GW,00006,Entry Point to Dist. System,EP,,,6/18/2024,AEE0043-07,lithium,9,µg/L,EPA 200.7,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-05,PFHpS,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-05,PFOA,0.004,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,6/18/2024,AEE0043-09,NEtFOSAA,0.005,µg/L,EPA 537.1,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,6/18/2024,AEE0043-09,NMeFOSAA,0.006,µg/L,EPA 537.1,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-05,PFBS,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-05,PFHxS,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-05,PFNA,0.004,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-05,PFOS,0.004,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-05,PFPeS,0.004,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-05,PFHpA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-05,9Cl-PF3ONS,0.002,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-05,6:2 FTS,0.005,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,6/18/2024,AEE0043-09,lithium,9,µg/L,EPA 200.7,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,6/18/2024,AEE0043-09,PFTA,0.008,µg/L,EPA 537.1,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,6/18/2024,AEE0043-09,PFTrDA,0.007,µg/L,EPA 537.1,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-05,PFDA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-05,PFDoA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-05,PFHxA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-05,4:2 FTS,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-05,11Cl-PF3OUdS,0.005,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-05,NFDHA,0.02,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-05,ADONA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-05,HFPO-DA,0.005,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-05,PFBA,0.005,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-05,PFMPA,0.004,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-05,PFPeA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-05,PFMBA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-05,PFEESA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-05,PFUnA,0.002,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-05,8:2 FTS,0.005,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,1/23/2025,380-132049-1,PFPeS,0.004,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,1/23/2025,380-132049-1,PFBS,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,12/30/2024,380-128199-3,NMeFOSAA,0.006,µg/L,EPA 537.1,<,,SE2,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,12/30/2024,380-128199-3,NEtFOSAA,0.005,µg/L,EPA 537.1,<,,SE2,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,12/30/2024,380-128199-3,PFTrDA,0.007,µg/L,EPA 537.1,<,,SE2,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,1/23/2025,380-132049-1,PFHpS,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,1/23/2025,380-132049-1,NFDHA,0.02,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,1/23/2025,380-132049-1,PFEESA,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,1/23/2025,380-132049-1,PFMBA,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,1/23/2025,380-132049-1,PFPeA,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,1/23/2025,380-132049-1,PFMPA,0.004,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,1/23/2025,380-132049-1,8:2 FTS,0.005,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,1/23/2025,380-132049-1,4:2 FTS,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,1/23/2025,380-132049-1,6:2 FTS,0.005,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,1/23/2025,380-132049-1,PFOA,0.004,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,1/23/2025,380-132049-1,PFHpA,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,12/30/2024,380-128199-3,PFTA,0.008,µg/L,EPA 537.1,<,,SE2,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,1/23/2025,380-132049-1,PFBA,0.005,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,1/23/2025,380-132049-1,PFHxS,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,1/23/2025,380-132049-1,PFOS,0.004,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,1/23/2025,380-132049-1,PFDA,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,1/23/2025,380-132049-1,11Cl-PF3OUdS,0.005,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,1/23/2025,380-132049-1,HFPO-DA,0.005,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,1/23/2025,380-132049-1,ADONA,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,1/23/2025,380-132049-1,PFNA,0.004,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,1/23/2025,380-132049-1,9Cl-PF3ONS,0.002,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,1/23/2025,380-132049-1,PFDoA,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,1/23/2025,380-132049-1,PFUnA,0.002,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00008,Well #9 (McNary),GW,00008,Entry Point to Dist. System,EP,,,1/23/2025,380-132049-1,PFHxA,0.003,µg/L,EPA 533,<,,SE2,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00010,Well #7 (Wiessner),GW,00010,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-06,PFEESA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00010,Well #7 (Wiessner),GW,00010,Entry Point to Dist. System,EP,,,6/18/2024,AEE0043-11,lithium,9,µg/L,EPA 200.7,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00010,Well #7 (Wiessner),GW,00010,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-06,6:2 FTS,0.005,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00010,Well #7 (Wiessner),GW,00010,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-06,8:2 FTS,0.005,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00010,Well #7 (Wiessner),GW,00010,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-06,PFBA,0.005,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00010,Well #7 (Wiessner),GW,00010,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-06,PFMPA,0.004,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00010,Well #7 (Wiessner),GW,00010,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-06,PFPeA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00010,Well #7 (Wiessner),GW,00010,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-06,PFMBA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00010,Well #7 (Wiessner),GW,00010,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-06,4:2 FTS,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00010,Well #7 (Wiessner),GW,00010,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-06,NFDHA,0.02,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00010,Well #7 (Wiessner),GW,00010,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-06,PFPeS,0.004,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00010,Well #7 (Wiessner),GW,00010,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-06,PFHpS,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00010,Well #7 (Wiessner),GW,00010,Entry Point to Dist. System,EP,,,6/18/2024,AEE0043-11,PFTA,0.008,µg/L,EPA 537.1,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00010,Well #7 (Wiessner),GW,00010,Entry Point to Dist. System,EP,,,6/18/2024,AEE0043-11,PFTrDA,0.007,µg/L,EPA 537.1,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00010,Well #7 (Wiessner),GW,00010,Entry Point to Dist. System,EP,,,6/18/2024,AEE0043-11,NMeFOSAA,0.006,µg/L,EPA 537.1,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00010,Well #7 (Wiessner),GW,00010,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-06,HFPO-DA,0.005,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00010,Well #7 (Wiessner),GW,00010,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-06,PFUnA,0.002,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00010,Well #7 (Wiessner),GW,00010,Entry Point to Dist. System,EP,,,6/18/2024,AEE0043-11,NEtFOSAA,0.005,µg/L,EPA 537.1,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00010,Well #7 (Wiessner),GW,00010,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-06,PFOS,0.004,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00010,Well #7 (Wiessner),GW,00010,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-06,ADONA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00010,Well #7 (Wiessner),GW,00010,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-06,9Cl-PF3ONS,0.002,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00010,Well #7 (Wiessner),GW,00010,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-06,PFHpA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00010,Well #7 (Wiessner),GW,00010,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-06,PFNA,0.004,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00010,Well #7 (Wiessner),GW,00010,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-06,PFBS,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00010,Well #7 (Wiessner),GW,00010,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-06,PFOA,0.004,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00010,Well #7 (Wiessner),GW,00010,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-06,PFDA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00010,Well #7 (Wiessner),GW,00010,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-06,PFDoA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00010,Well #7 (Wiessner),GW,00010,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-06,PFHxA,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00010,Well #7 (Wiessner),GW,00010,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-06,11Cl-PF3OUdS,0.005,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00010,Well #7 (Wiessner),GW,00010,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-06,PFHxS,0.003,µg/L,EPA 533,=,0.0039,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00011,Well #2 (Willamette Manor),GW,00011,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-07,HFPO-DA,0.005,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00011,Well #2 (Willamette Manor),GW,00011,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-07,PFBA,0.005,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00011,Well #2 (Willamette Manor),GW,00011,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-07,6:2 FTS,0.005,µg/L,EPA 533,<,,SE1,AM,10,OR,
OR4100744,"KEIZER, CITY OF",L,00011,Well #2 (Willamette Manor),GW,00011,Entry Point to Dist. System,EP,,,6/18/2024,MEF0591-07,4:2 FTS,0.003,µg/L,EPA 533,<,,SE1,AM,10,OR,
