"tract_geoid","state_fips","county_fips","tract_code","total_population","total_population_moe","race_ethnicity_total","white_non_hispanic","black_non_hispanic","aian_non_hispanic","asian_non_hispanic","nhpi_non_hispanic","other_race_non_hispanic","multiracial_non_hispanic","hispanic_or_latino","people_of_color","people_of_color_pct","white_non_hispanic_pct","black_non_hispanic_pct","asian_non_hispanic_pct","hispanic_or_latino_pct","median_household_income","median_household_income_moe","reported_pfas_observation_count","primary_pfas_average","pfoa_observation_count","station_count","primary_pfas_observation_count","pfos_observation_count","measurement_record_count","pfoa_average","total_pfas_average","reported_pfas_average","pfos_average","total_pfas_observation_count","primary_pfas_measure"
"06037602510","06","037","602510","4001","932","4001","16","1345","113","132","0","47","0","2348","3985","99.6000999750062","0.399900024993752","33.6165958510372","3.29917520619845","58.685328667833","47231","14177","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037602511","06","037","602511","4395","1379","4395","12","2570","0","91","0","0","13","1709","4383","99.7269624573379","0.273037542662116","58.4755403868032","2.07053469852105","38.8850967007964","57625","19125","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037602512","06","037","602512","1928","371","1928","131","124","148","484","0","0","52","989","1797","93.2053941908714","6.79460580912863","6.43153526970954","25.103734439834","51.2966804979253","83920","13525","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037602513","06","037","602513","1433","299","1433","44","734","0","22","0","0","0","633","1389","96.9295184926727","3.07048150732729","51.2212142358688","1.53524075366364","44.1730635031403","66406","20436","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037602601","06","037","602601","4990","815","4990","133","3141","0","243","0","10","216","1247","4857","97.3346693386774","2.66533066132265","62.9458917835671","4.86973947895792","24.9899799599198","104125","30871","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037602602","06","037","602602","2957","738","2957","123","1657","7","214","0","31","91","834","2834","95.840378762259","4.15962123774095","56.0365235035509","7.23706459249239","28.2042610754143","57708","40712","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037602700","06","037","602700","3749","573","3749","264","2403","0","368","0","0","158","556","3485","92.9581221659109","7.04187783408909","64.0970925580155","9.8159509202454","14.8306214990664","114702","38778","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037602801","06","037","602801","4059","756","4059","68","1498","31","2","13","90","0","2357","3991","98.3247105198325","1.67528948016753","36.9056417836906","0.0492732200049273","58.0684897758068","55329","32732","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037602802","06","037","602802","4265","672","4265","58","2419","1","78","0","54","169","1486","4207","98.6400937866354","1.3599062133646","56.7174677608441","1.82883939038687","34.841735052755","97961","18869","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037602900","06","037","602900","4670","681","4670","82","579","0","483","0","0","48","3478","4588","98.2441113490364","1.7558886509636","12.3982869379015","10.3426124197002","74.475374732334","106083","14066","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037603004","06","037","603004","1649","193","1649","156","216","6","406","0","0","25","840","1493","90.5397210430564","9.4602789569436","13.0988477865373","24.620982413584","50.9399636143117","76696","21191","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037603005","06","037","603005","6073","1167","6073","250","609","0","1079","20","91","723","3301","5823","95.8834184093529","4.11658159064713","10.0279927548164","17.767166145233","54.3553433229047","75459","12426","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037603006","06","037","603006","1822","226","1822","91","115","16","937","0","7","91","565","1731","95.0054884742042","4.99451152579583","6.31174533479693","51.4270032930845","31.0098792535675","73242","18639","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037603007","06","037","603007","3463","577","3463","386","824","0","458","0","18","264","1513","3077","88.853595148715","11.146404851285","23.7943979208779","13.2255269997112","43.6904418134565","80035","27960","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037603008","06","037","603008","3820","816","3820","113","685","0","532","0","0","28","2462","3707","97.0418848167539","2.95811518324607","17.9319371727749","13.9267015706806","64.4502617801047","74280","13476","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037603101","06","037","603101","4810","670","4810","490","431","94","1726","0","0","154","1915","4320","89.8128898128898","10.1871101871102","8.96049896049896","35.8835758835759","39.8128898128898","98017","27725","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037603102","06","037","603102","3420","574","3420","357","428","0","1235","0","0","120","1280","3063","89.5614035087719","10.4385964912281","12.5146198830409","36.1111111111111","37.4269005847953","68300","9812","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037603200","06","037","603200","3364","434","3364","419","263","0","1652","0","66","76","888","2945","87.5445897740785","12.4554102259215","7.81807372175981","49.1082045184304","26.397146254459","111711","9927","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037603301","06","037","603301","3431","524","3431","229","47","0","1572","0","44","161","1378","3202","93.3255610609152","6.67443893908481","1.36986301369863","45.817545904984","40.1632177207811","75217","13737","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037603302","06","037","603302","4315","543","4315","129","269","0","2015","0","37","101","1764","4186","97.0104287369641","2.98957126303592","6.23406720741599","46.6975666280417","40.8806488991889","88889","25356","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037603400","06","037","603400","3979","498","3979","446","409","11","1077","14","33","229","1760","3533","88.7911535561699","11.2088464438301","10.2789645639608","27.0671022870068","44.2322191505403","96508","15372","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037603500","06","037","603500","2749","417","2749","186","427","0","481","18","21","98","1518","2563","93.2339032375409","6.76609676245908","15.5329210622044","17.4972717351764","55.2200800291015","84712","12606","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037603600","06","037","603600","3910","509","3910","799","150","0","1096","0","32","164","1669","3111","79.5652173913043","20.4347826086957","3.83631713554987","28.0306905370844","42.6854219948849","96932","21002","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037603702","06","037","603702","5008","529","5008","1650","20","62","859","0","14","319","2084","3358","67.0527156549521","32.9472843450479","0.399361022364217","17.1525559105431","41.6134185303514","111845","28324","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037603703","06","037","603703","2631","429","2631","534","369","0","519","266","12","15","916","2097","79.7035347776511","20.2964652223489","14.0250855188141","19.7263397947548","34.8156594450779","131023","31358","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037603705","06","037","603705","2860","640","2860","146","1433","0","32","0","0","0","1249","2714","94.8951048951049","5.10489510489511","50.1048951048951","1.11888111888112","43.6713286713287","76622","13523","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037603706","06","037","603706","3423","442","3423","124","359","0","133","0","0","29","2778","3299","96.3774466841951","3.62255331580485","10.4878761320479","3.88548057259714","81.1568799298861","69476","11045","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037603801","06","037","603801","4712","628","4712","445","881","10","807","0","10","39","2520","4267","90.5560271646859","9.44397283531409","18.6969439728353","17.1264855687606","53.4804753820034","69706","17293","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037603802","06","037","603802","3510","583","3510","204","429","0","587","0","12","149","2129","3306","94.1880341880342","5.81196581196581","12.2222222222222","16.7236467236467","60.6552706552707","86744","18242","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037603901","06","037","603901","4065","469","4065","982","111","0","431","0","0","39","2502","3083","75.8425584255843","24.1574415744157","2.73062730627306","10.6027060270603","61.549815498155","133378","18904","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037603902","06","037","603902","3446","903","3446","384","0","0","570","0","0","29","2463","3062","88.8566453859547","11.1433546140453","0","16.5409170052234","71.4741729541497","77199","36399","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037604001","06","037","604001","4780","1123","4780","842","130","0","148","0","0","249","3411","3938","82.3849372384937","17.6150627615063","2.71966527196653","3.09623430962343","71.3598326359833","79167","24041","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037604002","06","037","604002","3805","434","3805","934","188","4","403","0","0","183","2093","2871","75.4533508541393","24.5466491458607","4.94086727989488","10.5913272010512","55.0065703022339","85967","12547","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037604101","06","037","604101","3923","922","3923","336","81","101","159","0","0","84","3162","3587","91.4351261789447","8.56487382105531","2.06474636757583","4.05302064746368","80.6015804231455","72051","18952","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037604102","06","037","604102","2540","571","2540","317","146","0","319","0","0","0","1758","2223","87.5196850393701","12.4803149606299","5.74803149606299","12.5590551181102","69.2125984251968","87891","29714","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037604200","06","037","604200","5603","765","5603","356","1458","0","107","11","209","55","3407","5247","93.6462609316438","6.35373906835624","26.0217740496163","1.90969123683741","60.8067106907014","75880","16175","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037609900","06","037","609900","1770","313","1770","553","137","5","179","7","27","41","821","1217","68.7570621468927","31.2429378531073","7.74011299435028","10.1129943502825","46.3841807909604","91429","17841","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037620001","06","037","620001","4242","437","4242","2238","190","0","446","0","16","475","877","2004","47.2418670438472","52.7581329561528","4.47901933050448","10.5139085337105","20.6742102781707","164141","15213","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037620002","06","037","620002","3463","476","3463","1891","175","0","410","0","0","309","678","1572","45.3941669073058","54.6058330926942","5.05342188853595","11.8394455674271","19.5784002310136","150458","20164","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037620101","06","037","620101","5050","528","5050","2870","119","0","696","0","0","508","857","2180","43.1683168316832","56.8316831683168","2.35643564356436","13.7821782178218","16.970297029703","123261","33720","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037620102","06","037","620102","4014","505","4014","2539","0","9","339","0","0","205","922","1475","36.7463876432486","63.2536123567514","0","8.44544095665172","22.9696063776781","158816","29903","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037620201","06","037","620201","1559","359","1559","1184","17","11","130","0","0","130","87","375","24.0538806927518","75.9461193072482","1.09044259140475","8.33867864015395","5.58050032071841","196563","85921","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037620301","06","037","620301","4270","483","4270","3201","22","0","342","0","52","254","399","1069","25.0351288056206","74.9648711943794","0.515222482435597","8.00936768149883","9.34426229508197","241250","64972","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037620303","06","037","620303","4741","545","4741","3460","13","0","758","0","0","213","297","1281","27.0196161147437","72.9803838852563","0.274203754482177","15.9881881459608","6.26450116009281","217083","72319","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037620305","06","037","620305","5844","942","5844","4698","0","9","362","0","25","388","362","1146","19.6098562628337","80.3901437371663","0","6.19438740588638","6.19438740588638","211158","50610","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037620400","06","037","620400","5045","804","5045","2876","58","0","1232","0","114","326","439","2169","42.9930624380575","57.0069375619425","1.14965312190287","24.4202180376611","8.70168483647175","172188","45282","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037620501","06","037","620501","6133","737","6133","3002","622","0","1152","0","75","636","646","3131","51.0516875917169","48.9483124082831","10.1418555356269","18.783629545084","10.5331811511495","182560","35262","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037620521","06","037","620521","4414","754","4414","1987","75","0","1066","0","42","357","887","2427","54.9841413683734","45.0158586316266","1.69913910285455","24.1504304485727","20.0951517897599","126071","32283","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037620522","06","037","620522","4683","461","4683","2091","32","0","1005","0","79","461","1015","2592","55.349135169763","44.650864830237","0.683322656416827","21.460602178091","21.6741405082212","138617","45944","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037620601","06","037","620601","5881","601","5881","2486","99","0","1551","0","45","584","1116","3395","57.7282775038259","42.2717224961741","1.68338717905118","26.3730658051352","18.9763645638497","132416","16204","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037620602","06","037","620602","5899","773","5899","3063","86","61","1147","159","23","676","684","2836","48.0759450754365","51.9240549245635","1.45787421596881","19.4439735548398","11.5951856246822","158000","41931","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037620701","06","037","620701","7033","712","7033","4037","108","32","1185","0","26","711","934","2996","42.5991753163657","57.4008246836343","1.53561780179155","16.8491397696573","13.280250248827","205080","34718","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037620703","06","037","620703","3547","575","3547","2091","0","21","467","0","12","443","513","1456","41.0487736115027","58.9512263884973","0","13.1660558218213","14.4629264166902","248207","45932","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037620704","06","037","620704","3835","637","3835","2250","0","6","985","0","0","321","273","1585","41.3298565840939","58.6701434159061","0","25.6844850065189","7.11864406779661","194597","18775","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037620801","06","037","620801","3842","464","3842","2343","28","0","981","0","0","254","236","1499","39.0161374284227","60.9838625715773","0.728787090057262","25.5335762623634","6.14263404476835","219188","40668","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037620802","06","037","620802","3550","762","3550","2396","132","36","455","0","14","215","302","1154","32.5070422535211","67.4929577464789","3.71830985915493","12.8169014084507","8.50704225352113","191250","121620","0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037620901","06","037","620901","2722","451","2722","1818","11","0","238","0","44","222","389","904","33.2108743570904","66.7891256429096","0.404114621601763","8.74357090374724","14.2909625275533","250001",,"0",,"0","0","0","0","0",,,,,"0","PFOA"
"06037620904","06","037","620904","2637","317","2637","2341","0","0","63","0","0","113","120","296","11.224876753887","88.775123246113","0","2.38907849829352","4.55062571103527","212359","27532","0",,"0","0","0","0","0",,,,,"0","PFOA"
